forecast_date,target,target_end_date,location,type,quantile,value
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.25,172.19564
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.3,187.68958
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.35,202.05383
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.4,215.68818
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.45,228.88192
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.5,241.86757
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.55,254.85321
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.6,268.04696
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.65,281.68131
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.7,296.04556
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.75,311.5395
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.8,328.7797
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.85,348.84956
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.9,374.03967
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.95,411.1337
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.975,442.8118
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.99,478.24801
2022-11-27,25 day ahead inc hosp,2022-12-22,17,point,NA,243.42953
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.01,1e-5
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.025,36.28084
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.05,68.84436
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.1,106.97518
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.15,132.86938
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.2,153.5002
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.25,171.22227
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.3,187.14927
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.35,201.91501
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.4,215.93045
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.45,229.49296
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.5,242.84156
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.55,256.19016
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.6,269.75268
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.65,283.76812
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.7,298.53386
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.75,314.46086
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.8,332.18293
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.85,352.81375
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.9,378.70794
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.95,416.83876
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.975,449.40229
2022-11-27,26 day ahead inc hosp,2022-12-23,17,quantile,0.99,485.82896
2022-11-27,26 day ahead inc hosp,2022-12-23,17,point,NA,244.44718
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.01,1e-5
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.025,36.42878
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.05,69.12509
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.1,107.4114
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.15,133.41118
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.2,154.12613
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.25,171.92047
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.3,187.91242
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.35,202.73836
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.4,216.81096
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.45,230.42877
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.5,243.83181
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.55,257.23484
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.6,270.85266
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.65,284.92525
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.7,299.7512
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.75,315.74315
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.8,333.53748
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.85,354.25243
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.9,380.25221
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.95,418.53852
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.975,451.23483
2022-11-27,27 day ahead inc hosp,2022-12-24,17,quantile,0.99,487.81004
2022-11-27,27 day ahead inc hosp,2022-12-24,17,point,NA,245.44397
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.01,1e-5
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.025,36.57376
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.05,69.40019
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.1,107.83886
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.15,133.94212
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.2,154.7395
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.25,172.60466
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.3,188.66025
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.35,203.5452
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.4,217.67379
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.45,231.34581
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.5,244.80218
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.55,258.25855
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.6,271.93057
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.65,286.05916
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.7,300.94411
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.75,316.9997
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.8,334.86486
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.85,355.66225
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.9,381.7655
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.95,420.20417
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.975,453.0306
2022-11-27,28 day ahead inc hosp,2022-12-25,17,quantile,0.99,489.75137
2022-11-27,28 day ahead inc hosp,2022-12-25,17,point,NA,246.42076
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.01,1e-5
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.025,36.71556
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.05,69.66927
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.1,108.25698
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.15,134.46144
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.2,155.33946
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.25,173.27388
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.3,189.39173
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.35,204.33439
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.4,218.51776
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.45,232.24279
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.5,245.75133
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.55,259.25988
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.6,272.9849
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.65,287.16828
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.7,302.11094
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.75,318.22878
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.8,336.1632
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.85,357.04123
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.9,383.24569
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.95,421.8334
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.975,454.78711
2022-11-27,29 day ahead inc hosp,2022-12-26,17,quantile,0.99,491.65025
2022-11-27,29 day ahead inc hosp,2022-12-26,17,point,NA,247.37619
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.01,51.88534
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.025,60.8421
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.05,68.84897
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.1,78.22475
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.15,84.59174
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.2,89.66454
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.25,94.02212
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.3,97.93833
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.35,101.56899
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.4,105.01517
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.45,108.34999
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.5,111.6322
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.55,114.91442
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.6,118.24923
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.65,121.69541
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.7,125.32608
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.75,129.24229
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.8,133.59987
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.85,138.67267
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.9,145.03966
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.95,154.41544
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.975,162.42231
2022-11-27,1 day ahead inc hosp,2022-11-28,18,quantile,0.99,171.37907
2022-11-27,1 day ahead inc hosp,2022-11-28,18,point,NA,112.027
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.01,49.57666
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.025,59.07219
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.05,67.5607
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.1,77.50046
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.15,84.25043
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.2,89.62838
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.25,94.24808
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.3,98.39986
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.35,102.24892
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.4,105.9024
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.45,109.43781
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.5,112.91746
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.55,116.39711
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.6,119.93252
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.65,123.58599
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.7,127.43505999999999
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.75,131.58683
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.8,136.20654
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.85,141.58448
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.9,148.33445
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.95,158.27421
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.975,166.76272
2022-11-27,2 day ahead inc hosp,2022-11-29,18,quantile,0.99,176.25825
2022-11-27,2 day ahead inc hosp,2022-11-29,18,point,NA,113.336
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.01,47.30486
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.025,57.40331
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.05,66.43079
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.1,77.00168
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.15,84.18025
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.2,89.89967
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.25,94.8127
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.3,99.22809
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.35,103.32155
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.4,107.20701
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.45,110.9669
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.5,114.66749
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.55,118.36808
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.6,122.12798
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.65,126.01343
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.7,130.10689
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.75,134.52228
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.8,139.43532
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.85,145.15474
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.9,152.3333
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.95,162.90419
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.975,171.93167
2022-11-27,3 day ahead inc hosp,2022-11-30,18,quantile,0.99,182.03013
2022-11-27,3 day ahead inc hosp,2022-11-30,18,point,NA,115.11261
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.01,44.83433
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.025,55.56172
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.05,65.15144
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.1,76.38069
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.15,84.00635
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.2,90.08198
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.25,95.301
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.3,99.99139
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.35,104.33979
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.4,108.46723
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.45,112.4613
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.5,116.39236
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.55,120.32343
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.6,124.31749
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.65,128.44494
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.7,132.79334
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.75,137.48373
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.8,142.70275
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.85,148.77838
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.9,156.40403
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.95,167.63328
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.975,177.22301
2022-11-27,4 day ahead inc hosp,2022-12-01,18,quantile,0.99,187.9504
2022-11-27,4 day ahead inc hosp,2022-12-01,18,point,NA,116.86521
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.01,42.15915
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.025,53.54352
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.05,63.72055
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.1,75.63751
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.15,83.73018
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.2,90.1779
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.25,95.71655
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.3,100.69419
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.35,105.30891
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.4,109.68913
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.45,113.9278
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.5,118.09962
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.55,122.27144
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.6,126.51011
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.65,130.89033
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.7,135.50504
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.75,140.48269
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.8,146.02134
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.85,152.46905
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.9,160.56173
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.95,172.47869
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.975,182.65572
2022-11-27,5 day ahead inc hosp,2022-12-02,18,quantile,0.99,194.04009
2022-11-27,5 day ahead inc hosp,2022-12-02,18,point,NA,118.60142
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.01,39.27307
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.025,51.34516
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.05,62.13696
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.1,74.77382
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.15,83.35535
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.2,90.19257
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.25,96.0658
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.3,101.34413
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.35,106.23761
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.4,110.88244
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.45,115.37716
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.5,119.80099
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.55,124.22482
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.6,128.71955
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.65,133.36437
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.7,138.25785
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.75,143.53619
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.8,149.40942
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.85,156.24664
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.9,164.82817
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.95,177.46502
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.975,188.25683
2022-11-27,6 day ahead inc hosp,2022-12-03,18,quantile,0.99,200.32891
2022-11-27,6 day ahead inc hosp,2022-12-03,18,point,NA,120.33311
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.01,36.16724
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.025,48.96073
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.05,60.39744
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.1,73.78946
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.15,82.88381
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.2,90.12961
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.25,96.35382
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.3,101.94758
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.35,107.13349
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.4,112.05589
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.45,116.81921
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.5,121.5074
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.55,126.19559
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.6,130.95892
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.65,135.88131
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.7,141.06722
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.75,146.66098
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.8,152.88519
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.85,160.13099
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.9,169.22535
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.95,182.61736
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.975,194.05407
2022-11-27,7 day ahead inc hosp,2022-12-04,18,quantile,0.99,206.84757
2022-11-27,7 day ahead inc hosp,2022-12-04,18,point,NA,122.07131
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.01,32.82867
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.025,46.37996
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.05,58.49411
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.1,72.67937
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.15,82.31242
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.2,89.98741
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.25,96.5803
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.3,102.50539
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.35,107.99848
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.4,113.21244
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.45,118.25791
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.5,123.2238
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.55,128.18969
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.6,133.23516
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.65,138.44912
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.7,143.94221
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.75,149.86731
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.8,156.4602
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.85,164.13519
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.9,173.76823
2022-11-27,8 day ahead inc hosp,2022-12-05,18,quantile,0.95,187.9535
